activity_date,project_name,txns,daa,wau,mau,m2_retention,new_maa,percent_new
2023-11-14,lncernft.learnclub.near,9,5,9,352,84.50704225352112,3,0.8522727272727272
2023-11-14,staking.enleap.near,8,4,28,60,0.0,3,5.0
2023-11-14,SeatLab,7,5,17,55,50.0,10,18.181818181818183
2023-11-14,pay.herewallet.near,6,6,62,93,100.0,9,9.67741935483871
2023-11-14,fusotao-token.near,6,5,20,81,0.0,15,18.51851851851852
2023-11-14,Phoenix Bonds,6,3,24,68,25.0,7,10.294117647058822
2023-11-14,marmaj.tkn.near,5,3,33,114,16.666666666666664,21,18.421052631578945
2023-11-14,launchpad.jumpfinance.near,4,4,16,61,0.0,0,0.0
2023-11-14,bounties.heroes.near,3,3,23,108,100.0,11,10.185185185185185
2023-11-14,myriadcore.near,2,2,18,69,0.0,17,24.637681159420293
2023-11-14,nearhorizon.near,1,1,6,53,30.76923076923077,6,11.320754716981133
2023-11-14,v1.ncaptcha.near,1,1,5,529,97.22222222222221,6,1.1342155009451798
2023-11-14,registry.i-am-human.near,1,1,5,65,0.0,0,0.0
2023-11-14,dbio.near,1,1,20,96,50.0,22,22.916666666666664
2023-11-14,nft_lzr.near,0,0,7,61,0.0,25,40.98360655737705
2023-11-14,nearton-staking.near,0,0,14,57,0.0,0,0.0
2023-11-14,Seventh Age,0,0,3281,22099,0.0,22035,99.71039413548124
2023-11-14,nearcon23.near,0,0,857,861,0.0,858,99.65156794425087
2023-11-14,hoanang.near,0,0,2,57,66.66666666666666,9,15.789473684210526
2023-11-14,kays.near,0,0,0,356,100.0,61,17.134831460674157
2023-11-13,Overall,1527046,790030,1898527,3440296,43.14417371647547,1242712,36.122240644409665
2023-11-13,Kai-Ching,706393,678143,1380713,2152901,73.49695452453928,720074,33.44668426462712
2023-11-13,OTHER,369323,6784,63030,239853,14.393033075299085,155232,64.71964077997774
2023-11-13,Sweat Economy,305620,98110,443904,994290,34.512754684000654,325186,32.70534753442155
2023-11-13,NEAR Crowd,44581,437,704,1040,100.0,0,0.0
2023-11-13,Orderly,16593,93,542,9797,2.482422155259004,1606,16.392773297948352
2023-11-13,REF,15621,114,524,1340,29.310344827586203,162,12.08955223880597
2023-11-13,SPIN,12548,30,95,232,8.333333333333332,26,11.206896551724139
2023-11-13,priceoracle.near,9245,50,111,231,70.0,10,4.329004329004329
2023-11-13,Play Ember,7369,7196,34751,168896,11.572019259376196,126830,75.09354869268662
2023-11-13,Rainbow Bridge,3843,285,1323,3740,21.03960396039604,633,16.925133689839573
2023-11-13,veax.near,3116,29,51,92,50.0,8,8.695652173913043
2023-11-13,Wrapped NEAR,3094,387,1686,4221,33.76623376623377,951,22.530206112295666
2023-11-13,Staking Pools,2975,988,4672,12539,30.78439101300749,4592,36.621740170667515
2023-11-13,meteor-points.near,894,545,1296,1296,80.0,1057,81.55864197530865
2023-11-13,Exchanges,734,502,2439,6819,16.779606324620847,4786,70.1862443173486
2023-11-13,Zomland,555,49,94,163,44.44444444444444,3,1.8404907975460123
2023-11-13,Stader,555,13,49,147,7.142857142857142,9,6.122448979591836
2023-11-13,NEAR Social,522,188,1195,2593,33.12101910828025,358,13.806401851137679
2023-11-13,Metapool,459,68,254,702,35.714285714285715,103,14.67236467236467
2023-11-13,Learn NEAR Club,378,136,988,1822,15.210688591983557,900,49.39626783754116
2023-11-13,Feiyu,335,19,105,381,2.5,252,66.14173228346458
2023-11-13,LiNEAR,325,39,147,372,32.142857142857146,131,35.215053763440864
2023-11-13,USDT,297,160,1030,4384,22.316986496090973,1147,26.163321167883215
2023-11-13,HERE Wallet,291,132,380,906,37.0,129,14.23841059602649
2023-11-13,Jump Finance,138,15,87,288,25.0,3,1.0416666666666665
2023-11-13,berryclub.ek.near,110,11,29,73,0.0,33,45.20547945205479
2023-11-13,meteor-rewards.near,98,42,450,450,100.0,401,89.11111111111111
2023-11-13,Paras,96,52,262,719,24.285714285714285,75,10.43115438108484
2023-11-13,Cryptoheroes,80,3,49,73,100.0,0,0.0
2023-11-13,token.jumbo_exchange.near,77,10,34,91,75.0,5,5.4945054945054945
2023-11-13,The Littles,68,22,230,11715,82.28105906313645,4507,38.472044387537345
2023-11-13,world.pumpopoly.near,59,27,44,52,0.0,2,3.8461538461538463
2023-11-13,king04.near,57,49,130,132,0.0,129,97.72727272727273
2023-11-13,Playible,54,20,82,136,38.88888888888889,28,20.588235294117645
2023-11-13,Burrow,49,30,113,318,58.82352941176471,30,9.433962264150944
2023-11-13,app.popula.near,48,6,57,92,61.53846153846154,31,33.69565217391305
2023-11-13,Octopus,43,8,39,135,0.0,0,0.0
2023-11-13,pre.meteor-token.near,40,24,303,303,100.0,260,85.8085808580858
2023-11-13,Land 2 Empire,39,37,78,127,0.0,0,0.0
2023-11-13,meta-vote.near,39,14,76,150,100.0,17,11.333333333333332
2023-11-13,Pembrock,39,11,45,111,57.14285714285714,17,15.315315315315313
2023-11-13,Boca Chica,37,10,40,105,0.0,0,0.0
2023-11-13,dclv2.ref-labs.near,36,8,38,90,28.57142857142857,5,5.555555555555555
2023-11-13,Mintbase,26,7,6643,23343,16.666666666666664,22457,96.20442959345414
2023-11-13,Realis Network,19,8,37,86,13.513513513513514,35,40.69767441860465
2023-11-13,tinkerunion_nft.enleap.near,17,7,29,62,33.33333333333333,8,12.903225806451612
2023-11-13,TradePort,15,8,32,79,0.0,9,11.39240506329114
2023-11-13,drip.popula.near,15,8,48,81,66.66666666666666,35,43.20987654320987
2023-11-13,core.namesky.near,14,7,63,139,7.6923076923076925,78,56.11510791366906
2023-11-13,Neko,13,9,59,196,60.0,12,6.122448979591836
2023-11-13,busdt.store.raddx.near,13,5,6,88,100.0,34,38.63636363636363
2023-11-13,marmaj.tkn.near,13,8,36,117,20.0,22,18.803418803418804
2023-11-13,fankcet.near,13,4,4,111,0.0,111,100.0
2023-11-13,cars.raddx.near,12,7,222,730,83.9506172839506,53,7.260273972602739
2023-11-13,sol.token.a11bd.near,12,4,28,67,37.5,11,16.417910447761194
2023-11-13,gear.enleap.near,9,7,32,70,0.0,10,14.285714285714285
2023-11-13,staking.enleap.near,9,6,27,59,0.0,3,5.084745762711865
2023-11-13,pay.herewallet.near,9,9,57,88,100.0,9,10.227272727272728
2023-11-13,Few and Far,8,4,20,62,0.0,3,4.838709677419355
2023-11-13,SeatLab,5,3,15,53,50.0,10,18.867924528301888
2023-11-13,Phoenix Bonds,5,2,25,65,25.0,6,9.230769230769232
2023-11-13,nearton-staking.near,5,2,14,57,0.0,0,0.0
2023-11-13,fusotao-token.near,4,4,16,81,0.0,15,18.51851851851852
2023-11-13,Bodega Lab,4,3,18,85,50.0,5,5.88235294117647
2023-11-13,lncernft.learnclub.near,4,4,4,544,98.59154929577466,3,0.5514705882352942
2023-11-13,launchpad.jumpfinance.near,3,3,20,62,0.0,0,0.0
2023-11-13,devgovgigs,2,2,16,168,38.70967741935484,31,18.452380952380953
2023-11-13,dbio.near,2,2,21,98,50.0,22,22.448979591836736
2023-11-13,nearcon23.near,1,1,857,861,0.0,858,99.65156794425087
2023-11-13,myriadcore.near,1,1,18,68,0.0,18,26.47058823529412
2023-11-13,nft_lzr.near,1,1,11,61,0.0,25,40.98360655737705
2023-11-13,Seventh Age,0,0,6561,22099,0.0,22035,99.71039413548124
2023-11-13,nearhorizon.near,0,0,10,54,33.33333333333333,6,11.11111111111111
2023-11-13,kays.near,0,0,0,356,100.0,61,17.134831460674157
2023-11-13,registry.i-am-human.near,0,0,7,71,0.0,0,0.0
2023-11-13,hoanang.near,0,0,2,57,66.66666666666666,9,15.789473684210526
2023-11-13,bounties.heroes.near,0,0,30,107,100.0,11,10.2803738317757
2023-11-13,v1.ncaptcha.near,0,0,5,528,97.22222222222221,4,0.7575757575757576
2023-11-12,Overall,1464175,785032,1909407,3431047,43.368372148933645,1233530,35.95199949170035
2023-11-12,Kai-Ching,700053,671224,1387639,2146470,73.91371370214078,713036,33.219006089067165
2023-11-12,OTHER,317192,6684,64257,238642,14.496840566087002,154145,64.59256962311747
2023-11-12,Sweat Economy,316762,99161,445499,991804,34.72102534641006,323327,32.599888687684256
2023-11-12,NEAR Crowd,41760,396,711,1039,100.0,0,0.0
2023-11-12,Orderly,16381,81,555,10429,2.5960986804360298,1754,16.818486911496787
2023-11-12,SPIN,11221,26,95,232,8.333333333333332,25,10.775862068965516
2023-11-12,priceoracle.near,8676,27,104,225,70.0,9,4.0
2023-11-12,Play Ember,8226,8059,36570,169328,11.65447924950224,126945,74.969880941132
2023-11-12,REF,4524,99,519,1311,28.8135593220339,159,12.128146453089245
2023-11-12,Staking Pools,2866,928,4599,12284,30.878859857482183,4464,36.33995441224357
2023-11-12,Wrapped NEAR,2428,374,1630,4118,33.125,929,22.559494900437105
2023-11-12,Rainbow Bridge,1630,280,1295,3732,20.863309352517987,623,16.69346195069668
2023-11-12,meteor-points.near,1525,547,1229,1229,57.14285714285714,1017,82.75020341741252
2023-11-12,veax.near,1455,26,53,100,50.0,8,8.0
2023-11-12,Learn NEAR Club,828,263,945,1842,13.707451701931921,881,47.82844733984799
2023-11-12,berryclub.ek.near,782,9,39,72,0.0,33,45.83333333333333
2023-11-12,NEAR Social,685,151,1169,2513,28.662420382165603,331,13.17150815758058
2023-11-12,Exchanges,652,429,2463,6670,17.150225660863956,4655,69.79010494752623
2023-11-12,Zomland,613,50,94,163,44.44444444444444,2,1.2269938650306749
2023-11-12,Stader,551,8,43,141,7.142857142857142,9,6.382978723404255
2023-11-12,USDT,494,179,1007,4482,24.42528735632184,1184,26.416778224007135
2023-11-12,Metapool,373,54,244,688,38.095238095238095,103,14.970930232558139
2023-11-12,Mintbase,332,15,8682,23344,16.666666666666664,22456,96.19602467443454
2023-11-12,Paras,323,73,265,715,23.28767123287671,72,10.06993006993007
2023-11-12,Feiyu,301,23,104,382,3.072625698324022,252,65.96858638743456
2023-11-12,LiNEAR,300,22,140,351,32.142857142857146,122,34.75783475783476
2023-11-12,meteor-rewards.near,208,123,413,413,100.0,390,94.43099273607749
2023-11-12,HERE Wallet,195,117,373,897,36.53846153846153,131,14.604236343366777
2023-11-12,pre.meteor-token.near,157,79,284,284,100.0,247,86.97183098591549
2023-11-12,busdt.store.raddx.near,148,6,6,88,100.0,35,39.77272727272727
2023-11-12,cars.raddx.near,133,52,228,730,83.9506172839506,53,7.260273972602739
2023-11-12,The Littles,114,42,213,11698,82.42876526458616,4497,38.442468798085144
2023-11-12,Jump Finance,94,8,101,290,25.0,3,1.0344827586206897
2023-11-12,Cryptoheroes,90,5,49,73,75.0,0,0.0
2023-11-12,king04.near,80,79,99,101,0.0,125,123.76237623762376
2023-11-12,Octopus,75,8,38,132,0.0,0,0.0
2023-11-12,app.popula.near,61,5,59,92,61.53846153846154,31,33.69565217391305
2023-11-12,Burrow,52,29,108,312,55.55555555555556,29,9.294871794871796
2023-11-12,Land 2 Empire,50,43,80,129,0.0,0,0.0
2023-11-12,core.namesky.near,45,17,68,137,4.0,79,57.66423357664233
2023-11-12,meta-vote.near,37,13,73,146,100.0,16,10.95890410958904
2023-11-12,Playible,35,16,82,134,38.88888888888889,26,19.402985074626866
2023-11-12,Pembrock,34,6,41,107,57.14285714285714,17,15.887850467289718
2023-11-12,dclv2.ref-labs.near,33,6,42,89,28.57142857142857,5,5.617977528089887
2023-11-12,TradePort,28,6,33,79,0.0,8,10.126582278481013
2023-11-12,token.jumbo_exchange.near,22,7,44,91,75.0,5,5.4945054945054945
2023-11-12,sol.token.a11bd.near,18,11,29,66,37.5,10,15.151515151515152
2023-11-12,tinkerunion_nft.enleap.near,16,5,26,59,33.33333333333333,6,10.16949152542373
2023-11-12,Realis Network,15,5,32,90,12.82051282051282,35,38.88888888888889
2023-11-12,pay.herewallet.near,14,14,51,79,100.0,8,10.126582278481013
2023-11-12,SeatLab,13,4,13,51,50.0,10,19.607843137254903
2023-11-12,Neko,12,5,63,194,60.0,12,6.185567010309279
2023-11-12,drip.popula.near,12,8,48,81,57.14285714285714,35,43.20987654320987
2023-11-12,Boca Chica,10,4,34,100,0.0,0,0.0
2023-11-12,gear.enleap.near,7,4,31,67,0.0,8,11.940298507462686
2023-11-12,marmaj.tkn.near,5,5,36,112,20.0,22,19.642857142857142
2023-11-12,Phoenix Bonds,5,4,29,64,25.0,6,9.375
2023-11-12,staking.enleap.near,3,3,27,56,0.0,2,3.571428571428571
2023-11-12,dbio.near,3,3,24,97,50.0,22,22.68041237113402
2023-11-12,nearton-staking.near,3,3,18,55,0.0,0,0.0
2023-11-12,Hamthor,3,3,4,68,3.0303030303030303,10,14.705882352941178
2023-11-12,myriadcore.near,3,2,19,68,0.0,18,26.47058823529412
2023-11-12,Bodega Lab,2,1,18,85,50.0,5,5.88235294117647
2023-11-12,Few and Far,2,1,21,60,0.0,3,5.0
2023-11-12,fusotao-token.near,2,1,17,81,0.0,14,17.28395061728395
2023-11-12,nearhorizon.near,1,1,10,55,28.57142857142857,7,12.727272727272727
2023-11-12,bounties.heroes.near,1,1,37,107,100.0,11,10.2803738317757
2023-11-12,launchpad.jumpfinance.near,1,1,21,64,0.0,0,0.0
2023-11-12,fankcet.near,0,0,0,107,0.0,109,101.86915887850468
2023-11-12,hoanang.near,0,0,2,57,66.66666666666666,9,15.789473684210526
2023-11-12,lncernft.learnclub.near,0,0,3,544,100.0,2,0.3676470588235294
2023-11-12,nearcon23.near,0,0,857,861,0.0,858,99.65156794425087
2023-11-12,nft_lzr.near,0,0,12,60,0.0,25,41.66666666666667
2023-11-12,registry.i-am-human.near,0,0,11,78,0.0,0,0.0
2023-11-12,Seventh Age,0,0,8202,22099,0.0,22035,99.71039413548124
2023-11-12,v1.ncaptcha.near,0,0,8,528,97.22222222222221,4,0.7575757575757576
2023-11-12,devgovgigs,0,0,18,171,41.935483870967744,30,17.543859649122805
2023-11-12,kays.near,0,0,0,356,100.0,61,17.134831460674157
2023-11-11,Overall,1480163,679732,1939880,3415472,43.58237640400606,1221059,35.750812771997545
2023-11-11,Kai-Ching,581300,556013,1389335,2138794,74.32978751725685,705085,32.96647549974425
2023-11-11,OTHER,388913,9977,70915,237329,14.577006507592191,153283,64.58671295964673
2023-11-11,Sweat Economy,363397,110681,469478,985810,34.58028138247401,320817,32.543492153660445
2023-11-11,NEAR Crowd,42313,422,714,1054,100.0,0,0.0
2023-11-11,Orderly,18391,126,586,10948,2.5794229087729525,1892,17.281695286810375
2023-11-11,SPIN,11647,49,96,229,8.333333333333332,24,10.480349344978166
2023-11-11,priceoracle.near,8405,28,108,230,70.0,8,3.4782608695652173
2023-11-11,REF,6653,145,499,1284,25.0,156,12.149532710280374
2023-11-11,Play Ember,5601,5480,37964,167812,11.743808003783176,125229,74.62457988701642
2023-11-11,meteor-points.near,4681,773,1088,1088,100.0,912,83.82352941176471
2023-11-11,Wrapped NEAR,2908,493,1537,4000,32.61538461538461,867,21.675
2023-11-11,Staking Pools,2905,1001,4504,12086,31.12555871596912,4392,36.33956644050968
2023-11-11,Rainbow Bridge,2185,386,1281,3683,20.623501199040767,592,16.073852837360846
2023-11-11,Learn NEAR Club,1526,333,946,1956,13.501350135013501,994,50.81799591002045
2023-11-11,veax.near,1486,32,51,99,50.0,7,7.07070707070707
2023-11-11,The Littles,972,121,184,11668,82.53215978334461,4475,38.35275968460748
2023-11-11,Mintbase,940,24,10316,23337,15.384615384615385,22451,96.20345374298324
2023-11-11,nearcon23.near,919,352,857,861,0.0,858,99.65156794425087
2023-11-11,Zomland,852,49,96,164,33.33333333333333,2,1.2195121951219512
2023-11-11,NEAR Social,792,216,1185,2483,31.986531986531986,324,13.048731373338704
2023-11-11,USDT,710,249,1018,4797,25.05430847212165,1187,24.744632061705232
2023-11-11,Exchanges,703,458,2374,6647,17.30322152108934,4655,70.03159319993982
2023-11-11,Stader,563,10,39,139,0.0,9,6.474820143884892
2023-11-11,meteor-rewards.near,516,265,306,306,100.0,341,111.43790849673204
2023-11-11,Metapool,413,64,235,679,33.33333333333333,101,14.874815905743741
2023-11-11,LiNEAR,313,30,138,363,31.03448275862069,120,33.057851239669425
2023-11-11,pre.meteor-token.near,289,157,209,209,100.0,213,101.91387559808614
2023-11-11,Feiyu,254,24,107,385,3.089887640449438,257,66.75324675324676
2023-11-11,Paras,205,57,255,700,21.62162162162162,64,9.142857142857142
2023-11-11,busdt.store.raddx.near,190,6,6,97,100.0,39,40.20618556701031
2023-11-11,cars.raddx.near,181,79,224,720,81.33333333333333,58,8.055555555555555
2023-11-11,berryclub.ek.near,180,1,37,70,0.0,33,47.14285714285714
2023-11-11,app.popula.near,176,9,60,93,61.53846153846154,31,33.33333333333333
2023-11-11,HERE Wallet,152,101,371,898,32.72727272727273,130,14.476614699331849
2023-11-11,Jump Finance,84,11,109,292,25.0,3,1.0273972602739725
2023-11-11,token.jumbo_exchange.near,80,12,45,97,50.0,6,6.185567010309279
2023-11-11,meta-vote.near,72,31,75,143,100.0,15,10.48951048951049
2023-11-11,Cryptoheroes,69,5,48,74,75.0,0,0.0
2023-11-11,core.namesky.near,53,19,90,135,3.571428571428571,78,57.77777777777777
2023-11-11,Land 2 Empire,49,49,74,126,0.0,0,0.0
2023-11-11,Playible,49,24,77,130,44.44444444444444,21,16.153846153846153
2023-11-11,Burrow,42,28,112,311,57.89473684210527,26,8.360128617363344
2023-11-11,Pembrock,36,11,42,103,57.14285714285714,16,15.53398058252427
2023-11-11,Boca Chica,33,6,34,99,0.0,0,0.0
2023-11-11,Octopus,31,5,37,131,0.0,0,0.0
2023-11-11,Neko,31,16,65,201,80.0,11,5.472636815920398
2023-11-11,Realis Network,21,5,37,89,12.5,33,37.07865168539326
2023-11-11,pay.herewallet.near,20,20,38,65,71.42857142857143,8,12.307692307692308
2023-11-11,drip.popula.near,14,7,47,81,57.14285714285714,35,43.20987654320987
2023-11-11,tinkerunion_nft.enleap.near,13,3,25,56,33.33333333333333,5,8.928571428571429
2023-11-11,dclv2.ref-labs.near,11,5,39,87,16.666666666666664,6,6.896551724137931
2023-11-11,bounties.heroes.near,11,3,40,106,100.0,11,10.377358490566039
2023-11-11,TradePort,10,7,32,78,0.0,8,10.256410256410255
2023-11-11,staking.enleap.near,8,4,25,55,0.0,2,3.6363636363636362
2023-11-11,Bodega Lab,7,4,20,87,50.0,5,5.747126436781609
2023-11-11,gear.enleap.near,6,6,31,67,0.0,8,11.940298507462686
2023-11-11,marmaj.tkn.near,6,6,37,110,40.0,21,19.090909090909093
2023-11-11,sol.token.a11bd.near,6,5,24,59,25.0,10,16.94915254237288
2023-11-11,devgovgigs,4,1,21,187,53.125,32,17.11229946524064
2023-11-11,Few and Far,4,4,23,59,0.0,3,5.084745762711865
2023-11-11,nearton-staking.near,3,3,19,54,0.0,0,0.0
2023-11-11,myriadcore.near,3,3,18,67,0.0,18,26.865671641791046
2023-11-11,Phoenix Bonds,3,3,26,64,25.0,6,9.375
2023-11-11,launchpad.jumpfinance.near,2,2,21,64,0.0,0,0.0
2023-11-11,fusotao-token.near,2,2,21,80,0.0,14,17.5
2023-11-11,dbio.near,2,1,26,94,50.0,22,23.404255319148938
2023-11-11,nft_lzr.near,1,1,14,60,0.0,25,41.66666666666667
2023-11-11,registry.i-am-human.near,1,1,11,100,0.0,0,0.0
2023-11-11,fankcet.near,0,0,0,107,0.0,107,100.0
2023-11-11,Hamthor,0,0,1,83,3.225806451612903,12,14.457831325301203
2023-11-11,nearhorizon.near,0,0,9,56,28.57142857142857,7,12.5
2023-11-11,hoanang.near,0,0,2,57,66.66666666666666,9,15.789473684210526
2023-11-11,lncernft.learnclub.near,0,0,6,546,100.0,3,0.5494505494505495
2023-11-11,v1.ncaptcha.near,0,0,8,528,94.5945945945946,4,0.7575757575757576
2023-11-11,kays.near,0,0,0,356,100.0,161,45.2247191011236
2023-11-11,Seventh Age,0,0,9845,22099,0.0,22035,99.71039413548124
2023-11-10,Overall,1782027,813634,1963491,3406865,43.76157618448959,1213157,35.60918909319859
2023-11-10,Kai-Ching,661247,635219,1417009,2134304,74.71138751812043,699671,32.78216224118026
2023-11-10,Sweat Economy,555263,165838,463870,982404,34.488428238428234,318996,32.470958994466635
2023-11-10,OTHER,404868,14767,69913,235051,13.580419092779191,152650,64.94335271919711
2023-11-10,NEAR Crowd,51562,474,723,1058,100.0,0,0.0
2023-11-10,Orderly,18609,135,590,11437,2.588337938054384,2026,17.71443560374224
2023-11-10,SPIN,12359,30,90,207,8.333333333333332,5,2.4154589371980677
2023-11-10,REF,9963,102,448,1230,24.59016393442623,95,7.723577235772358
2023-11-10,priceoracle.near,8951,39,105,232,90.0,8,3.4482758620689653
2023-11-10,Play Ember,5277,5165,40083,168917,11.931741967842209,125758,74.44958174724864
2023-11-10,Wrapped NEAR,3421,378,1441,3790,31.61094224924012,655,17.282321899736147
2023-11-10,veax.near,3136,33,49,96,50.0,7,7.291666666666667
2023-11-10,Staking Pools,2373,935,4350,11792,30.756302521008404,4228,35.85481682496608
2023-11-10,Rainbow Bridge,2204,293,1222,3564,20.374707259953162,460,12.906846240179574
2023-11-10,nearcon23.near,2182,457,756,758,0.0,755,99.6042216358839
2023-11-10,NEAR Social,1680,359,1236,2410,28.368794326241137,330,13.692946058091287
2023-11-10,meteor-points.near,1499,330,446,446,75.0,315,70.62780269058297
2023-11-10,Learn NEAR Club,1196,334,711,2020,11.658841940532081,1055,52.22772277227723
2023-11-10,Exchanges,742,493,2282,6458,17.074784910655193,4506,69.77392381542273
2023-11-10,Stader,547,7,38,139,0.0,9,6.474820143884892
2023-11-10,Mintbase,481,33,11948,23330,7.6923076923076925,22448,96.21945992284611
2023-11-10,Zomland,460,50,93,162,22.22222222222222,2,1.2345679012345678
2023-11-10,USDT,422,176,927,4739,24.890829694323145,1118,23.591474994724628
2023-11-10,Metapool,261,50,249,676,37.5,98,14.497041420118343
2023-11-10,Feiyu,250,19,99,377,3.0555555555555554,250,66.3129973474801
2023-11-10,HERE Wallet,227,106,389,902,33.6283185840708,127,14.079822616407982
2023-11-10,Paras,183,80,253,701,20.51282051282051,64,9.12981455064194
2023-11-10,LiNEAR,181,29,155,365,34.48275862068966,118,32.32876712328767
2023-11-10,Jump Finance,141,16,132,291,25.0,3,1.0309278350515463
2023-11-10,meteor-rewards.near,131,56,58,58,100.0,53,91.37931034482759
2023-11-10,core.namesky.near,108,24,76,124,3.571428571428571,66,53.2258064516129
