,activity_date,total_supply,total_locked,foundation_locked,lockups_locked_tokens,total_unlocked,total_staked,total_liquid,pct_stake_change
476,2022-01-29,1064600324.3783417,433303902.951248,3602373.156645123,433303902.951248,627694048.2704487,381493644.22774315,246200404.04270554,0.05070669016755858
477,2022-01-30,1064690141.4660631,432365234.8285556,3486632.153272087,432365234.8285556,628838274.4842355,381465731.3676225,247372543.11661303,-0.007317265438388176
478,2022-01-31,1064870409.5074475,431872015.9710766,3486632.1542209475,431872015.9710766,629511761.3821499,382090367.13095516,247421394.25119478,0.16347854252985883
479,2022-02-01,1064958657.3185041,431378210.52229553,3486632.15337729,431378210.52229553,630093814.6428312,382894957.03219163,247198857.61063957,0.21013332415574837
480,2022-02-02,1065138316.5174915,431759972.709719,2609131.1492568213,431759972.709719,630769212.6585156,383741534.9675636,247027677.69095194,0.22061149451636197
481,2022-02-03,1065317408.8534956,431265575.32238144,2609131.148413158,431265575.32238144,631442702.3827012,383465967.396264,247976734.98643714,-0.07186232801068115
482,2022-02-04,1065406612.5543675,430840744.0285421,2609131.14813276,430840744.0285421,631956737.3776926,383798547.98096097,248158189.39673162,0.08665498773940783
483,2022-02-05,1065587948.6383934,430346341.8111636,2609131.14813276,430346341.8111636,632632475.6790972,384850860.8288372,247781614.85025996,0.2734339337607139
484,2022-02-06,1065675823.8945059,429851942.01211363,2609131.14813276,429851942.01211363,633214750.7342595,384923662.02988046,248291088.70437902,0.018913152976708147
485,2022-02-07,1065856804.3049951,429523690.699232,2442369.144764653,429523690.699232,633890744.4609985,385355777.4422183,248534967.01878023,0.11213414658163856
486,2022-02-08,1066037024.1183429,429198439.14809614,2442369.145239093,429198439.14809614,634396215.8250074,388328821.79022974,246067394.0347777,0.7655997137439954
487,2022-02-09,1066126723.9360244,430670259.41332996,2442369.1457135435,430670259.41332996,633014095.3769808,388412310.0495896,244601785.3273912,0.021494751118780187
488,2022-02-10,1066306388.8587433,432238468.65285885,2442369.150458563,432238468.65285885,631625551.0554258,387815036.29493415,243810514.7604916,-0.15400995287897956
489,2022-02-11,1066484792.352658,432436838.96387917,2442369.150933005,432436838.96387917,631605584.2378458,390227806.16179144,241377778.07605433,0.6182977811317016
490,2022-02-12,1066573694.5320613,429087241.66468084,2442369.1528307195,429087241.66468084,635044083.7145497,391136001.8977272,243908081.81682247,0.23219435989766168
491,2022-02-13,1066751580.1071999,428586050.9056161,2442369.1528307195,428586050.9056161,635723160.0487531,389309205.2924762,246413954.75627697,-0.46924053693480516
492,2022-02-14,1066840977.8458265,428084863.5290599,2442369.1528307195,428084863.5290599,636313745.1639359,388965583.8882541,247348161.2756818,-0.08834236715419763
493,2022-02-15,1067021232.8127164,427883619.0952727,2442369.153305162,427883619.0952727,636695244.5641384,389720417.8629259,246974826.70121253,0.1936860221004082
494,2022-02-16,1067204104.039915,427382222.751963,2442369.153305162,427382222.751963,637379512.1346467,389932429.7436589,247447082.39098775,0.05437144093718871
495,2022-02-17,1067297396.5864652,427864942.3334638,2442369.1537796287,427864942.3334638,636990085.0992218,390568993.8781532,246421091.22106862,0.1629837863404191
496,2022-02-18,1067487365.271854,428036568.2642596,2442369.1542540956,428036568.2642596,637008427.8533405,391340384.5817018,245668043.2716387,0.19711502669808567
497,2022-02-19,1067583491.3933266,427534016.6495002,2442369.1542540956,427534016.6495002,637607105.5895723,391025411.8924339,246581693.69713843,-0.08055043986618671
498,2022-02-20,1067766086.5952578,427031463.88815564,2442369.1542540956,427031463.88815564,638292253.552848,391262313.96314585,247029939.58970213,0.060548144366975976
499,2022-02-21,1067858564.7502569,426528915.9527533,2442369.1542540956,426528915.9527533,638887279.6432495,391164348.2066154,247722931.43663412,-0.025044653731768562
500,2022-02-22,1068045174.1543242,426026585.87019825,2442369.1542540956,426026585.87019825,639576219.1298718,392308387.19425607,247267831.93561578,0.29161726462763227
501,2022-02-23,1068135162.672886,425524305.7450008,2442369.1542540956,425524305.7450008,640168487.7736311,391822285.59332633,248346202.18030477,-0.12406175421941157
502,2022-02-24,1068319419.4899565,425022028.9393654,2442369.1542540956,425022028.9393654,640855021.396337,392179133.78930664,248675887.6070304,0.09099112248333086
503,2022-02-25,1068501555.2112671,424519753.8502909,2442369.1542540956,424519753.8502909,641539432.2067221,391940323.18032545,249599109.0263967,-0.06093034956020915
504,2022-02-26,1068591934.0055475,424017473.91501206,2442369.1542540956,424017473.91501206,642132090.9362814,392529096.06952554,249602994.8667559,0.14999471251827856
505,2022-02-27,1068772099.923135,423515195.2293105,2442369.1542540956,423515195.2293105,642814535.5395705,393696533.949368,249118001.59020245,0.2965324251476886
506,2022-02-28,1068861673.697382,423012919.6431046,2442369.1542540956,423012919.6431046,643406384.9000233,394160980.06373507,249245404.83628827,0.11783158096774571
507,2022-03-01,1069041808.1722007,423861249.5676041,2442369.152054548,423861249.5676041,642738189.4525421,417693396.68254495,225044792.76999712,5.633897209223775
508,2022-03-02,1069224674.7757077,423358032.3241225,2442369.152054548,423358032.3241225,643424273.2995307,417189951.3331098,226234321.96642095,-0.12067532974522521
509,2022-03-03,1069315530.8394538,422854906.58473885,2442369.152528946,422854906.58473885,644018255.1021861,417135836.05748016,226882419.04470593,-0.012973058402536708
510,2022-03-04,1069497927.1179017,422351732.21539515,2442369.152528946,422351732.21539515,644703825.7499776,419811835.5575309,224891990.1924467,0.6374283127336895
511,2022-03-05,1069589129.2924912,421849241.1702908,2442369.152528946,421849241.1702908,645297518.9696714,419733605.1502624,225563913.81940895,-0.01863810910268171
512,2022-03-06,1069772240.343918,421346768.69469583,2442369.152528946,421346768.69469583,645983102.4966934,419740249.25374043,226242853.24295294,0.0015829083557861168
513,2022-03-07,1069955455.4744277,422856065.07547474,2442369.1539528803,422856065.07547474,644657021.2450001,420326599.7908079,224330421.45419222,0.13949879388059117
514,2022-03-08,1070046511.9945594,422352207.82337916,2442369.1549023627,422352207.82337916,645251935.0162779,420249921.7471844,225002013.2690935,-0.018245819845660094
515,2022-03-09,1070231752.9806045,422431681.7270751,2442369.155851237,422431681.7270751,645357702.0976782,420708407.7785295,224649294.31914866,0.10897952664318211
516,2022-03-10,1070324082.484893,422134179.8351649,2442369.156325968,422134179.8351649,645747533.4934021,419192816.81630874,226554716.6770934,-0.36154984088977926
517,2022-03-11,1070508168.3958569,421629772.43597466,2442369.156325968,421629772.43597466,646436026.8035563,420261631.48827684,226174395.31527948,0.2543212589222321
518,2022-03-12,1070691654.8192227,421125372.27005976,2442369.156325968,421125372.27005976,647123913.392837,421614901.587888,225509011.80494905,0.32097302408298845
519,2022-03-13,1070783686.282895,420620973.1151902,2442369.156325968,420620973.1151902,647720344.0113789,421844347.9179745,225875996.0934044,0.054391230134740454
520,2022-03-14,1070972296.0410619,415862207.8121582,1442269.1554074432,415862207.8121582,653667819.0734963,422182060.6487352,231485758.42476112,0.07999220294718157
521,2022-03-15,1071065858.5892537,415357771.6972086,1442269.1554074432,415357771.6972086,654265817.7366377,422637166.0975085,231628651.63912922,0.10768230654572619
522,2022-03-16,1071254703.0780252,414853761.03672695,1442269.155881816,414853761.03672695,654958672.8854164,424925521.10934466,230033151.77607173,0.5385308479147142
523,2022-03-17,1071349835.3828782,414392579.1306705,1442269.155117046,414392579.1306705,655514987.0970907,425046914.5684799,230468072.52861083,0.028560014194781047
524,2022-03-18,1071546851.0995036,413888607.11697686,1442269.1543434178,413888607.11697686,656215974.8281833,426638488.22641116,229577486.60177213,0.3730497134817057
525,2022-03-19,1071640804.201408,413384631.77922535,1442269.1543434178,413384631.77922535,656813903.2678394,426973983.25499934,229839920.0128401,0.07857505181711133
526,2022-03-20,1071834791.669539,412880651.6613356,1442269.1543434178,412880651.6613356,657511870.85386,427046109.3074846,230465761.5463754,0.01688952338243155
527,2022-03-21,1071932244.8486296,412376679.3832225,1442269.1535702636,412376679.3832225,658113296.3118367,427266039.1183543,230847257.1934824,0.05147374018386586
528,2022-03-22,1072123486.4965543,411872709.41625994,1442269.1535702636,411872709.41625994,658808507.926724,427896059.5104926,230912448.41623133,0.1472367828904595
529,2022-03-23,1072218289.1923554,411368733.0940945,640180.9822315571,411368733.0940945,660209375.1160293,428028144.5850777,232181230.53095156,0.030858969499107047
530,2022-03-24,1072405186.6291409,411712409.2956613,640180.9836575169,411712409.2956613,660052596.349822,429451858.36660194,230600737.9832201,0.33151883122341985
531,2022-03-25,1072499544.7942008,411752389.7888842,551863.9817133949,411752389.7888842,660195291.0236032,428859506.6358535,231335784.38774967,-0.13812256032169046
532,2022-03-26,1072682269.3939629,411247569.9551149,551863.9817133949,411247569.9551149,660882835.4571346,429590422.20352507,231292413.25360954,0.1701424263423803
533,2022-03-27,1072771975.0612696,410742747.00316083,551863.9817133949,410742747.00316083,661477364.0763955,429785693.3297157,231691670.74667978,0.04543453382028417
534,2022-03-28,1072954868.8814645,410275970.382342,551863.9821878497,410275970.382342,662127034.5169345,431616430.67680115,230510603.84013337,0.424158400136605
535,2022-03-29,1073142273.1188902,409771077.8618424,551863.9821878497,409771077.8618424,662819331.2748599,432067086.5559823,230752244.7188776,0.10430229314000883
536,2022-03-30,1073235183.7797745,409267176.6939675,551863.9831366524,409267176.6939675,663416143.1026704,430893810.92250437,232522332.18016607,-0.2722888107782353
537,2022-03-31,1073419056.6433893,413715265.4504105,551863.9845603198,413715265.4504105,659151927.2084185,426161932.1569899,232989995.05142862,-1.1103475952355382
538,2022-04-01,1073509080.6130868,413206959.2244404,551863.9845603198,413206959.2244404,659750257.4040861,426277672.8852976,233472584.51878852,0.027151487321475543
539,2022-04-02,1073691631.4884121,412698655.3743016,551863.9845603198,412698655.3743016,660441112.1295502,431909645.086813,228531467.04273725,1.3039700005734574
540,2022-04-03,1073786498.177528,412190347.21974516,551863.9845603198,412190347.21974516,661044286.9732225,432155243.575134,228889043.3980885,0.056831079102309445
541,2022-04-04,1073973022.2311869,411682040.52965343,551863.984573372,411682040.52965343,661739117.7169601,430646015.7869914,231093101.92996866,-0.3504566936221494
542,2022-04-05,1074155015.5963795,411144117.26229256,551863.9862618818,411144117.26229256,662459034.3478252,433868561.9692619,228590472.37856328,0.7427471047092808
543,2022-04-06,1074246042.6449497,410202141.6614835,551863.9862618818,410202141.6614835,663492036.9972042,436685730.7457168,226806306.25148737,0.6451249899198928
544,2022-04-07,1074428798.327293,409693779.8302875,551863.9862618818,409693779.8302875,664183154.5107435,438738194.5944804,225444959.9162631,0.46781061554503367
545,2022-04-08,1074520562.1902115,409185413.6895548,551863.9862618818,409185413.6895548,664783284.5143949,437923701.57664716,226859582.93774772,-0.1859897089152298
546,2022-04-09,1074703108.076369,408677041.531103,551863.9862618818,408677041.531103,665474202.5590041,452053157.8421546,213421044.71684945,3.1256183084647517
547,2022-04-10,1074883721.666311,408168677.76031935,551863.9862618818,408168677.76031935,666163179.9197298,450929872.19015586,215233307.72957397,-0.24910428899798376
548,2022-04-11,1074974255.4578424,407660314.00753605,551863.9862618818,407660314.00753605,666762077.4640445,450897362.155442,215864715.30860245,-0.0072100742746386
549,2022-04-12,1075155453.3644223,407151944.3795491,551863.9862618818,407151944.3795491,667451644.9986112,451388452.79177105,216063192.20684016,0.10879556915817545
550,2022-04-13,1075336647.5470972,406643611.63765925,551863.9862618818,406643611.63765925,668141171.9231759,451678251.0412118,216462920.88196415,0.06416032845784514
551,2022-04-14,1075426221.6828842,401835843.2541124,551863.9862618818,401835843.2541124,673038514.4425099,450194922.0579406,222843592.3845693,-0.3294859427757473
552,2022-04-15,1075606537.2208767,401328081.0341783,551863.9862618818,401328081.0341783,673726592.2004365,450464559.42748636,223262032.7729501,0.05985762118299931
553,2022-04-16,1075695953.8904552,400820318.84282553,551863.9862618818,400820318.84282553,674323771.0613679,450254422.48612356,224069348.5752443,-0.04667071123975575
554,2022-04-17,1075883077.760149,400478010.92008793,551863.9867363296,400478010.92008793,674853202.8533248,451084600.6221767,223768602.23114806,0.18404045159336135
555,2022-04-18,1075977978.8771095,399970125.07694113,551863.9867363296,399970125.07694113,675455989.8134321,451636750.38454723,223819239.42888486,0.12225527747695253
556,2022-04-19,1076160184.9452257,399462245.2240109,551863.9867363296,399462245.2240109,676146075.7344785,451626908.962327,224519166.77215147,-0.0021791044831189765
557,2022-04-20,1076340863.2022996,398954366.6393266,551863.9867363296,398954366.6393266,676834632.5762366,450774108.1608531,226060524.41538352,-0.18918584409234995
558,2022-04-21,1076430035.9785957,398446488.9617331,551863.9867363296,398446488.9617331,677431683.0301263,450554047.73933446,226877635.29079187,-0.048842180560313864
559,2022-04-22,1076613259.335593,397938607.3454498,551863.9867363296,397938607.3454498,678122788.0034069,450532477.29186827,227590310.7115386,-0.00478776748700227
560,2022-04-23,1076795689.93442,397430722.8625462,551863.9867363296,397430722.8625462,678813103.0851376,450900227.83493286,227912875.25020474,0.08155918324335687
561,2022-04-24,1076887121.6586149,396922843.27532756,551863.9867363296,396922843.27532756,679412414.3965511,449485317.1946479,229927097.20190322,-0.31478461835321525
562,2022-04-25,1077072072.8883786,396414958.9059154,551863.9867363296,396414958.9059154,680105249.9957271,450813373.5560033,229291876.4397238,0.2945911632744327
563,2022-04-26,1077162088.8741164,395907766.38489884,551863.9872108037,395907766.38489884,680702458.5020068,451932382.0056,228770076.4964068,0.24760528215099953
564,2022-04-27,1077349122.0250132,395399883.87100434,551863.9872108037,395399883.87100434,681397374.1667982,452424838.04636157,228972536.12043667,0.10884814434328405
565,2022-04-28,1077442757.0804918,403531221.7004393,551863.9876852974,403531221.7004393,673359671.3923671,452510259.88132167,220849411.51104546,0.018877325562186797
566,2022-04-29,1077630872.6654673,403017242.6885021,551863.9876852974,403017242.6885021,674061765.9892799,452528187.55888295,221533578.4303969,0.003961670908950055
567,2022-04-30,1077819408.7858627,402503251.918527,551863.9876852974,402503251.918527,674764292.8796504,451416033.5988064,223348259.28084397,-0.24637006160597252
568,2022-05-01,1077911444.7721188,401989268.9986962,551863.9876852974,401989268.9986962,675370311.7857372,451333072.42404264,224037239.3616945,-0.018381363970988218
569,2022-05-02,1078103266.4697866,401475288.46323735,551863.9876852974,401475288.46323735,676076114.018864,457958400.8842608,218117713.13460326,1.446709667826923
570,2022-05-03,1078198887.580353,400959584.50540316,551863.9876852974,400959584.50540316,676687439.0872648,458750830.6884954,217936608.39876938,0.17273642928239497
571,2022-05-04,1078381494.5540888,400445591.7491128,551863.9876852974,400445591.7491128,677384038.8172908,452861645.9856679,224522392.8316229,-1.3004379494336575
572,2022-05-05,1078473402.0599434,399587318.47518796,551863.9881597165,399587318.47518796,678334219.5965956,457146239.92149746,221187979.67509818,0.937247987988556
573,2022-05-06,1078655804.932723,399074245.7089614,551863.9886341272,399074245.7089614,679029695.2351276,459427728.4139927,219601966.82113487,0.49659355572012487
574,2022-05-07,1078837012.4358091,398560252.06188184,551863.9886341272,398560252.06188184,679724896.3852932,459553490.0121865,220171406.37310672,0.027366041369958793
575,2022-05-08,1078928371.5142431,398046252.9117213,551863.9886341272,398046252.9117213,680330254.6138877,459859059.505711,220471195.10817665,0.06644851008327635
576,2022-05-09,1079113011.2326772,397532256.1241105,551863.9886341272,397532256.1241105,681028891.1199328,459673921.20091856,221354969.91901422,-0.04027600789464714
577,2022-05-10,1079203595.5765634,396993725.9281228,551863.9886341272,396993725.9281228,681658005.6598064,459178428.86571026,222479576.7940961,-0.10790845215274203
578,2022-05-11,1079392093.166444,396480386.6404378,551863.9891085309,396480386.6404378,682359842.5368978,458256843.0598716,224102999.47702616,-0.20110682901864152
579,2022-05-12,1079484089.6497247,395966340.07884073,551863.9891085309,395966340.07884073,682965885.5817753,455646764.9839041,227319120.59787118,-0.5728292784125557
580,2022-05-13,1079668459.049129,395452299.92727524,551863.9891085309,395452299.92727524,683664295.1327453,466374521.92340106,217289773.2093442,2.300245068116922
581,2022-05-14,1079850133.4142213,390638365.02972746,551863.9891085309,390638365.02972746,688659904.3953854,476464885.3648504,212195019.03053498,2.117755946216832
582,2022-05-15,1079939037.6177437,390102531.10854733,551863.9891085309,390102531.10854733,689284642.5200877,477960873.897116,211323768.6229717,0.3129939319233159
583,2022-05-16,1080119164.1332684,389588840.52856493,551863.9891085309,389588840.52856493,689978459.6155947,478007608.0103914,211970851.60520333,0.009776855533729645
584,2022-05-17,1080300770.4127169,389075145.8287492,551863.9891085309,389075145.8287492,690673760.5948592,478221367.7430469,212452392.85181236,0.04469890872177018
585,2022-05-18,1080390540.642943,388561454.85928804,551863.9891085309,388561454.85928804,691277221.7945464,478459266.9202893,212817954.8742571,0.049721929052324754
586,2022-05-19,1080573782.0047166,388047761.4302265,551863.9891085309,388047761.4302265,691974156.5853817,478516525.52546155,213457631.0599202,0.011965857419326653
587,2022-05-20,1080662259.4443,387536596.25466686,551863.9891085309,387536596.25466686,692573799.2005246,477739534.858018,214834264.3425066,-0.1626389718143173
588,2022-05-21,1080839657.754626,384521841.21496993,551863.9891085309,384521841.21496993,695765952.5505477,479488804.2602628,216277148.29028493,0.3648196551624352
589,2022-05-22,1081015774.1852584,384004038.78836,551863.9891085309,384004038.78836,696459871.40779,476376074.7977815,220083796.61000842,-0.6534185126326122
590,2022-05-23,1081104102.162228,383486339.07768625,551863.9891085309,383486339.07768625,697065899.0954334,476515550.7343382,220550348.36109513,0.0292699653435875
591,2022-05-24,1081287928.016432,382968660.6832117,551863.9891085309,382968660.6832117,697767403.3441119,477265603.2721677,220501800.07194424,0.15715621085765008
592,2022-05-25,1081473702.8295705,382674427.79669654,551863.9900270909,382674427.79669654,698247411.042847,479209174.03117704,219038237.01167,0.40557878778901113
593,2022-05-26,1081563683.8270102,382053510.07269824,551863.9904849594,382053510.07269824,698958309.7638268,463038222.6961068,235920087.06772006,-3.4923577671218027
594,2022-05-27,1081751332.0913696,381535695.41319937,551863.9904849594,381535695.41319937,699663772.6876853,474536075.46563536,225127697.2220499,2.4229670543480637
595,2022-05-28,1081843474.8155568,381017871.3523324,551863.9904849594,381017871.3523324,700273739.4727395,472696895.3783883,227576844.09435117,-0.38908232849188096
596,2022-05-29,1082029204.2273366,380500053.92044884,551863.9904849594,380500053.92044884,700977286.3164029,471530538.93475366,229446747.38164926,-0.24735544091578276
597,2022-05-30,1082216547.2098153,379982238.03637886,551863.9904849594,379982238.03637886,701682445.1829515,471670616.99614453,230011828.18680692,0.029698280186067905
598,2022-05-31,1082312985.3663168,379454438.46214855,551863.9904849594,379454438.46214855,702306682.9136832,470252762.2344008,232053920.67928237,-0.30150907673711913
599,2022-06-01,1082503282.0562842,378914757.1198241,551863.9904849594,378914757.1198241,703036660.9459751,470978072.14447206,232058588.801503,0.15400078113376026
600,2022-06-02,1082597192.6730547,378396850.06466925,551863.9904849594,378396850.06466925,703648478.6179005,472844213.61988574,230804264.99801475,0.3946630669596942
601,2022-06-03,1082788028.5170279,377878940.20810574,551863.9904849594,377878940.20810574,704357224.3184371,473341531.01873595,231015693.29970115,0.10506523646463961
602,2022-06-04,1082882187.3002803,377361040.00222373,551863.9904849594,377361040.00222373,704969283.3075715,473254291.29607916,231714992.01149237,-0.01843400562049169
603,2022-06-05,1083070583.5993342,376843133.6639393,551863.9904849594,376843133.6639393,705675585.9449099,473913525.0669569,231762060.87795305,0.13910423231423863
604,2022-06-06,1083162831.7027824,376290029.7763423,551863.9904849594,376290029.7763423,706320937.9359552,473948536.86615956,232372401.0697956,0.007387257577406103
605,2022-06-07,1083350903.2171545,375772063.7929657,551863.9904849594,375772063.7929657,707026975.4337039,474236295.70938045,232790679.72432345,0.06067836768808377
606,2022-06-08,1083446502.301141,375234711.93948317,551863.9904849594,375234711.93948317,707659926.3711729,472700620.9820429,234959305.38913,-0.32487258513585004
607,2022-06-09,1083635494.9322498,374716696.6744578,551863.9904849594,374716696.6744578,708366934.267307,472596683.97619605,235770250.291111,-0.0219927497104635
608,2022-06-10,1083818196.934897,374138368.02396065,551863.9904849594,374138368.02396065,709127964.9204513,472199089.6149222,236928875.30552906,-0.08420057768387323
609,2022-06-11,1083907956.03711,373620180.6065826,551863.9904849594,373620180.6065826,709735911.4400427,472248022.4060904,237487889.03395236,0.010361672012692225
610,2022-06-12,1084087680.243825,373101998.5058548,551863.9904849594,373101998.5058548,710433817.7474854,472186124.4237097,238247693.3237757,-0.013108810102409052
611,2022-06-13,1084266229.146171,372583814.51908565,551863.9904849594,372583814.51908565,711130550.6366005,466772327.1154664,244358223.52113408,-1.1598368184547496
612,2022-06-14,1084355243.941262,367989266.03525865,551863.990943519,367989266.03525865,715814113.91506,467870512.9404284,247943600.97463167,0.2347200335537707
613,2022-06-15,1084534006.8819573,367470377.86192477,551863.9914032834,367470377.86192477,716511765.0286293,468296138.09630364,248215626.93232566,0.09088803456836558
614,2022-06-16,1084623407.8635974,366951483.8905306,551863.9914032834,366951483.8905306,717120059.9816636,468615506.2893064,248504553.69235718,0.06815143517798106
615,2022-06-17,1084804697.6453896,366432589.4833525,551863.9914032834,366432589.4833525,717820244.1706338,468265007.0793876,249555237.0912462,-0.07485060908243213
616,2022-06-18,1084985415.0556004,365913698.09852475,551863.9914032834,365913698.09852475,718519852.9656724,464482055.5852382,254037797.38043416,-0.8144451327367221
617,2022-06-19,1085076476.7335231,365394798.8295581,551863.9914032834,365394798.8295581,719129813.9125618,464346397.0256084,254783416.88695335,-0.02921494825818627
618,2022-06-20,1085257418.6749089,364875904.06674397,551863.9914032834,364875904.06674397,719829650.6167616,464559977.0937692,255269673.52299237,0.04597470266313053
619,2022-06-21,1085438884.4264007,364357011.01342976,551863.9914032834,364357011.01342976,720530009.4215676,464843443.2961881,255686566.12537944,0.060981004789240956
620,2022-06-22,1085530473.0558655,363981833.900555,551863.9918628332,363981833.900555,720996775.1634476,464896473.103029,256100302.0604186,0.011406799128195644
621,2022-06-23,1085710596.1629632,363462666.05823535,551863.9918628332,363462666.05823535,721696066.1128652,426548204.05433875,295147862.05852646,-8.990371705750988
622,2022-06-24,1085888759.06177,364580659.9143064,551863.9927806066,364580659.9143064,720756235.1546831,426634499.5386027,294121735.6160804,0.020227029074604275
623,2022-06-25,1085977961.4844751,364060259.0850199,551863.9927806066,364060259.0850199,721365838.4066747,426238339.19403,295127499.21264476,-0.0929433859286064
624,2022-06-26,1086153880.6749668,363539859.44174063,551863.9927806066,363539859.44174063,722062157.2404455,426425929.146638,295636228.0938075,0.04399121624319946
625,2022-06-27,1086336683.4417062,363227823.02196455,551863.9936974036,363227823.02196455,722556996.4260442,426682845.1434584,295874151.2825858,0.060212403602506015
626,2022-06-28,1086426155.514021,362695000.0405381,551863.9936974036,362695000.0405381,723179291.4797854,427077510.4065257,296101781.0732598,0.09241068739291336
627,2022-06-29,1086612596.877941,362174374.10346264,551863.9936974036,362174374.10346264,723886358.780781,427365219.84174657,296521138.93903446,0.06732167754020679
628,2022-06-30,1086701463.902753,361653751.95260894,551863.9936974036,361653751.95260894,724495847.9564466,427223681.74500626,297272166.2114404,-0.033129740411894204
629,2022-07-01,1086886128.6761317,361127015.07369024,551863.9936974036,361127015.07369024,725207249.6087441,425503817.7614348,299703431.84730935,-0.40419472441391235
630,2022-07-02,1087069588.0964673,360606518.98356605,551863.9936974036,360606518.98356605,725911205.1192039,425293958.52109146,300617246.59811246,-0.049344514808780104
631,2022-07-03,1087158233.3266625,360086029.37083125,551863.9936974036,360086029.37083125,726520339.9621339,425081978.9551815,301438361.0069524,-0.049867925813046554
632,2022-07-04,1087346880.0616405,359565542.44029784,551863.9936974036,359565542.44029784,727229473.6276453,425456552.20653015,301772921.4211151,0.08804030620895276
633,2022-07-05,1087435844.7283943,359045051.36122644,551863.9936974036,359045051.36122644,727838929.3734703,425267790.5366069,302571138.8368634,-0.044386542814606855
634,2022-07-06,1087618824.2734582,358524564.265961,551863.9936974036,358524564.265961,728542396.0137999,426123348.3029412,302419047.7108587,0.20077702142855003
635,2022-07-07,1087715094.103944,358004069.127488,551863.9936974036,358004069.127488,729159160.9827586,426655813.3201305,302503347.6626281,0.12479966299903822
636,2022-07-08,1087896658.707539,357480601.76254886,551863.9936974036,357480601.76254886,729864192.9512929,424836974.77477753,305027218.17651534,-0.42812623508517333
637,2022-07-09,1088074008.144401,356960103.1540847,551863.9936974036,356960103.1540847,730562040.996619,424935217.27717847,305626823.7194405,0.023119407007598625
638,2022-07-10,1088250648.2800894,356439600.4873002,551863.9936974036,356439600.4873002,731259183.7990917,425310447.1500446,305948736.6490471,0.0882249367210477
639,2022-07-11,1088338076.9646015,355919108.70926,551863.9936974036,355919108.70926,731867104.2616442,425431950.39515084,306435153.8664934,0.02855997181060843
640,2022-07-12,1088513677.7560294,355398605.6592809,551863.9936974036,355398605.6592809,732563208.1030511,426242434.13161874,306320773.9714323,0.19014618713856635
641,2022-07-13,1088689146.1066108,354843525.53944886,551863.9936974036,354843525.53944886,733293756.5734646,426300786.87993145,306992969.6935332,0.013688163406825993
642,2022-07-14,1088776891.3526168,350026071.4081106,551863.9941569108,350026071.4081106,738198955.9503495,426465938.337196,311733017.61315346,0.038725591522847935
643,2022-07-15,1088954987.2353904,349507519.9037195,551863.9941569108,349507519.9037195,738895603.337514,426340677.6015768,312554925.73593724,-0.029380432644572352
644,2022-07-16,1089132257.6752203,348988966.72170705,551863.9941569108,348988966.72170705,739591426.9593564,425395799.627608,314195627.3317484,-0.22211737276107613
645,2022-07-17,1089219880.036374,348470415.5166738,551863.9941569108,348470415.5166738,740197600.5255433,424976175.36953795,315221425.1560054,-0.09874065474497229
646,2022-07-18,1089396624.6422386,347951866.1683189,551863.9941569108,347951866.1683189,740892894.4797629,425475582.1272991,315417312.35246384,0.11737612656035878
647,2022-07-19,1089573194.6432495,347768169.4069066,551863.994612997,347768169.4069066,741253161.2417299,425970856.94512933,315282304.2966005,0.11626964844077747
648,2022-07-20,1089662312.8999202,347249230.8863776,551863.994612997,347249230.8863776,741861218.0189296,426906084.1395794,314955133.8793502,0.21907094538956073
649,2022-07-21,1089844723.186194,346730303.3546656,551863.994612997,346730303.3546656,742562555.8369153,427367055.69632924,315195500.140586,0.10786314728886737
650,2022-07-22,1090026222.8673136,346211365.28541154,551863.994612997,346211365.28541154,743262993.587289,426972903.3647872,316290090.22250175,-0.09231319562339024
651,2022-07-23,1090115504.5112028,345692436.42896605,551863.994612997,345692436.42896605,743871204.0876236,426929684.511946,316941519.5756776,-0.01012317822093678
652,2022-07-24,1090295646.2745514,345173503.85411566,551863.994612997,345173503.85411566,744570278.4258226,427102014.7035881,317468263.7222345,0.04034871897331982
653,2022-07-25,1090476861.287414,344125027.2301764,551863.994612997,344125027.2301764,745799970.0626246,428207997.5151992,317591972.5474254,0.25828168040504806
654,2022-07-26,1090567641.3423133,343595516.2450595,551863.9951017286,343595516.2450595,746420261.102152,428289514.20278144,318130746.89937055,0.019033080399836422
655,2022-07-27,1090750095.115062,343076566.9413475,551863.9960184766,343076566.9413475,747121664.1776961,428475864.46533257,318645799.71236354,0.04349142577345333
656,2022-07-28,1090842913.1361122,342557601.8056679,551863.9960184766,342557601.8056679,747733447.3344258,428572068.8105022,319161378.52392364,0.022447647005236604
657,2022-07-29,1091027460.0859125,342039765.087488,551863.9964779653,342039765.087488,748435831.0019464,428503642.4360008,319932188.5659456,-0.01596867977886518
658,2022-07-30,1091211086.7049272,341520800.13951826,551863.9964779653,341520800.13951826,749138422.568931,427485999.6655372,321652422.9033938,-0.23805288857643347
659,2022-07-31,1091303447.05893,341001835.5572429,551863.9964779653,341001835.5572429,749749747.5052092,427473974.7091615,322275772.7960477,-0.002813026543634578
660,2022-08-01,1091485462.7857885,340457835.7647029,551863.9964779653,340457835.7647029,750475763.0246077,427829536.85447127,322646226.1701364,0.08310836786164089
661,2022-08-02,1091577068.508499,339931726.02989817,551863.9964779653,339931726.02989817,751093478.4821228,427775819.7060331,323317658.77608967,-0.012557312957767408
